time/total_timesteps,time/time_elapsed,time/fps,time/iterations,train/explained_variance,train/std,rollout/ep_rew_mean,train/approx_kl,train/loss,train/clip_fraction,train/clip_range,train/learning_rate,train/value_loss,train/n_updates,train/entropy_loss,train/policy_gradient_loss,rollout/ep_len_mean
6570720,19105,343,1521,0.9957545399665833,0.3081422448158264,-4304.84453278,0.008270314,-0.008646391332149506,0.07643518624827265,0.2,0.0005,0.005281680740881711,15200,-0.8381425470113755,-0.005453107769879039,7560.0
6575040,19116,343,1522,0.9979227781295776,0.3073001801967621,-4304.84453278,0.0075053424,-0.007606238126754761,0.08173611083475407,0.2,0.0005,0.010577756876591593,15210,-0.8239743053913117,-0.004930062974443139,7560.0
6579360,19129,343,1523,0.9956907629966736,0.30706843733787537,-4291.36051961,0.007496522,-0.010002228431403637,0.07391203663719352,0.2,0.0005,0.003886639763368294,15220,-0.8157681137323379,-0.005325801329572976,7560.0
6583680,19140,343,1524,0.9987675547599792,0.3073614835739136,-4291.36051961,0.005876465,-0.004855006001889706,0.06381944450549781,0.2,0.0005,0.008109227835666389,15230,-0.8157673507928849,-0.0039863210806570844,7560.0
6588000,19153,343,1525,0.9955211877822876,0.30679866671562195,-4284.613322470001,0.0073133986,-0.007394786924123764,0.08604166670702398,0.2,0.0005,0.00732932825339958,15240,-0.814083355665207,-0.005556392318607361,7560.0
6592320,19166,343,1526,0.9990286231040955,0.30684781074523926,-4276.48987983,0.0078006843,-0.007984543219208717,0.06854166719131172,0.2,0.0005,0.007282615615986287,15250,-0.8066018700599671,-0.0056348264469017195,7560.0
6596640,19177,343,1527,0.998412549495697,0.30636268854141235,-4276.48987983,0.010050351,-0.009730704128742218,0.11467592642875388,0.2,0.0005,0.006236240419093519,15260,-0.8062484443187714,-0.006478639116372764,7560.0
6600960,19190,343,1528,0.9948347210884094,0.30594465136528015,-4268.3465983900005,0.009655526,-0.00926464144140482,0.12175925937481225,0.2,0.0005,0.005678876186721027,15270,-0.7999351799488068,-0.007040310865030985,7560.0
6605280,19201,343,1529,0.998396098613739,0.3052840530872345,-4268.3465983900005,0.007177978,-0.009090926498174667,0.08918981516035274,0.2,0.0005,0.009154143487103283,15280,-0.7934440553188324,-0.005533519893888972,7560.0
6609600,19214,343,1530,0.9951985478401184,0.30373913049697876,-4260.07764755,0.007857799,-0.004947086796164513,0.0656944444112014,0.2,0.0005,0.003501698700711131,15290,-0.7784329503774643,-0.00510064853685126,7560.0
6613920,19225,344,1531,0.9989349842071533,0.30286601185798645,-4260.07764755,0.008716974,-0.010361725464463234,0.09777777823619545,0.2,0.0005,0.006555316783487797,15300,-0.7577968180179596,-0.007272595330551112,7560.0
6618240,19238,344,1532,0.9964647889137268,0.3017643094062805,-4251.82738882,0.008129163,-0.006671220529824495,0.08034722227603197,0.2,0.0005,0.006712023762520403,15310,-0.7471324682235718,-0.005486878588075084,7560.0
6622560,19251,344,1533,0.9990063905715942,0.30077242851257324,-4244.02764968,0.0063007427,-0.010204209946095943,0.06921296318469103,0.2,0.0005,0.0060300270561128855,15320,-0.7309471428394317,-0.005497581247839634,7560.0
6626880,19262,344,1534,0.9987893104553223,0.30136406421661377,-4244.02764968,0.0075897016,-0.007121524307876825,0.08935185299196746,0.2,0.0005,0.005139721883460879,15330,-0.7204025477170944,-0.004118615265965841,7560.0
6631200,19275,344,1535,0.9953426122665405,0.3010469973087311,-4235.754364399999,0.008032256,-0.008407272398471832,0.09886574211413972,0.2,0.0005,0.004331820993684232,15340,-0.7196804225444794,-0.006166879213522947,7560.0
6635520,19287,344,1536,0.9983847737312317,0.3001808226108551,-4235.754364399999,0.008771256,-0.011238817125558853,0.08835648181848228,0.2,0.0005,0.007368453615345061,15350,-0.7064515948295593,-0.006046533368611984,7560.0
6639840,19299,344,1537,0.9949852228164673,0.2992781102657318,-4227.89375226,0.008326417,-0.008352994918823242,0.08564814760757145,0.2,0.0005,0.0036847616371233015,15360,-0.7006631404161453,-0.004844841789130872,7560.0
6644160,19311,344,1538,0.9987592697143555,0.29849523305892944,-4227.89375226,0.009827629,-0.010255363769829273,0.09016203793580643,0.2,0.0005,0.00598044260405004,15370,-0.6932269275188446,-0.006965696723097992,7560.0
6648480,19323,344,1539,0.9972807765007019,0.29773586988449097,-4220.561084499999,0.00853914,-0.0033996603451669216,0.09006944401189684,0.2,0.0005,0.006831406918354333,15380,-0.6817463725805283,-0.004507498476757776,7560.0
6652800,19336,344,1540,0.9990585446357727,0.29749464988708496,-4212.63062448,0.009204645,-0.011977252550423145,0.09391203755512834,0.2,0.0005,0.005381765717174858,15390,-0.6741044133901596,-0.006309965827741615,7560.0
6657120,19347,344,1541,0.9986922740936279,0.2978796362876892,-4212.63062448,0.0070745144,-0.004113402683287859,0.06666666641831398,0.2,0.0005,0.004747651080833748,15400,-0.6745095670223236,-0.004610850490078322,7560.0
6661440,19360,344,1542,0.9950934648513794,0.29770272970199585,-4204.49880313,0.007636219,-0.00955239962786436,0.07548611164093018,0.2,0.0005,0.003994942660210654,15410,-0.6737784832715988,-0.005744341664836572,7560.0
6665760,19372,344,1543,0.9983000755310059,0.2974981367588043,-4204.49880313,0.009826078,-0.009157371707260609,0.091898147581378,0.2,0.0005,0.007024220505263657,15420,-0.6711064249277114,-0.006284597177479925,7560.0
6670080,19384,344,1544,0.9945064783096313,0.2966710925102234,-4197.90665299,0.0064330255,-0.009395947679877281,0.08057870377670043,0.2,0.0005,0.00361840027035214,15430,-0.6657862782478332,-0.005570917535741393,7560.0
6674400,19395,344,1545,0.9986070990562439,0.2953287661075592,-4197.90665299,0.009728128,-0.011228847317397594,0.09525462992023677,0.2,0.0005,0.006738183903507888,15440,-0.6481206208467484,-0.007027969239452148,7560.0
6678720,19408,344,1546,0.9976981282234192,0.29554516077041626,-4191.20672396,0.010934504,-0.010239651426672935,0.10708333191869315,0.2,0.0005,0.005656345165334642,15450,-0.6367226660251617,-0.007216300675246634,7560.0
6683040,19421,344,1547,0.9990139603614807,0.2967262864112854,-4184.68319411,0.010695405,-0.010105731897056103,0.10479166618024464,0.2,0.0005,0.004574756603688002,15460,-0.6449591189622879,-0.005573449528482932,7560.0
6687360,19433,344,1548,0.9984849691390991,0.2972579002380371,-4184.68319411,0.006824852,-0.011302969418466091,0.11810185173526407,0.2,0.0005,0.006311968609225005,15470,-0.6585669785737991,-0.007343330603929399,7560.0
6691680,19446,344,1549,0.9947086572647095,0.2959352731704712,-4178.90793861,0.0065336507,-0.009749891236424446,0.099560184776783,0.2,0.0005,0.004340386885451153,15480,-0.6565369069576263,-0.006551094895953102,7560.0
6696000,19457,344,1550,0.9981499314308167,0.295057088136673,-4178.90793861,0.007567893,-0.0097559355199337,0.10990740777924657,0.2,0.0005,0.006835603679064661,15490,-0.639936676621437,-0.00735205282250212,7560.0
6700320,19470,344,1551,0.9942864179611206,0.29467153549194336,-4173.31507149,0.008942582,-0.005976641084998846,0.10875000090745743,0.2,0.0005,0.005538050702307373,15500,-0.6320865660905838,-0.0051057923408289515,7560.0
6704640,19481,344,1552,0.9984692335128784,0.29371604323387146,-4173.31507149,0.008428558,-0.0137343043461442,0.0911342604085803,0.2,0.0005,0.005240230372874066,15510,-0.6235648542642593,-0.006881496331727766,7560.0
6708960,19494,344,1553,0.9975921511650085,0.292136013507843,-4167.46787631,0.008951825,-0.0070448643527925014,0.08479166612960398,0.2,0.0005,0.007219397486187518,15520,-0.6085397511720657,-0.006641814587163531,7560.0
6713280,19507,344,1554,0.9988571405410767,0.2921326756477356,-4161.2516438600005,0.007754939,-0.008017463609576225,0.0861574092268711,0.2,0.0005,0.004590013553388417,15530,-0.6000238656997681,-0.005636844092870086,7560.0
6717600,19518,344,1555,0.998454213142395,0.29188862442970276,-4161.2516438600005,0.004753055,-0.00654208566993475,0.08238425878807902,0.2,0.0005,0.0058171466225758195,15540,-0.6003768354654312,-0.0029470887111879398,7560.0
6721920,19531,344,1556,0.9954792857170105,0.292255163192749,-4155.034788090001,0.0069185095,-0.00839167833328247,0.08078703650680837,0.2,0.0005,0.004081992583815008,15550,-0.5986502408981323,-0.005224836562928293,7560.0
6726240,19542,344,1557,0.9980760812759399,0.29203665256500244,-4155.034788090001,0.008375114,-0.007549265865236521,0.10016203736886382,0.2,0.0005,0.0070314646989572795,15560,-0.5987730532884598,-0.006145816257749459,7560.0
6730560,19555,344,1558,0.9953926801681519,0.29123637080192566,-4148.28435457,0.0072048185,-0.008314206264913082,0.13567129671573638,0.2,0.0005,0.004044243949465454,15570,-0.5864532381296158,-0.006608129463037837,7560.0
6734880,19567,344,1559,0.9983654618263245,0.29051774740219116,-4148.28435457,0.006636341,-0.010493489913642406,0.07050925915536936,0.2,0.0005,0.004847126302774995,15580,-0.5762933552265167,-0.006599927462758148,7560.0
6739200,19579,344,1560,0.9975780844688416,0.2901883125305176,-4140.53334813,0.008002592,-0.007547321263700724,0.0933564817532897,0.2,0.0005,0.007025169604457915,15590,-0.569286173582077,-0.0069816018521345665,7560.0
6743520,19593,344,1561,0.9988846182823181,0.2896876633167267,-4133.89989848,0.006465993,-0.008376793004572392,0.07472222205251455,0.2,0.0005,0.0036268921627197414,15600,-0.5690130591392517,-0.005912170214179646,7560.0
6747840,19604,344,1562,0.9984391927719116,0.2887818217277527,-4133.89989848,0.01131288,-0.00884306151419878,0.08928240751847624,0.2,0.0005,0.005554370698519051,15610,-0.5603342205286026,-0.005260675484734944,7560.0
6752160,19617,344,1563,0.9956150650978088,0.288301020860672,-4125.26378836,0.011360929,-0.010062625631690025,0.12143518524244427,0.2,0.0005,0.003466301702428609,15620,-0.5488557606935501,-0.0072679483655439196,7560.0
6756480,19628,344,1564,0.9980599284172058,0.2880891263484955,-4125.26378836,0.0072837393,-0.007654082495719194,0.09206018534896429,0.2,0.0005,0.006461011513601988,15630,-0.5458617210388184,-0.004482878511394306,7560.0
6760800,19641,344,1565,0.9946538209915161,0.2879864275455475,-4118.64182108,0.0077681495,-0.002105625346302986,0.08291666684672236,0.2,0.0005,0.0039232241571880875,15640,-0.5436107218265533,-0.003272146867195125,7560.0
6765120,19652,344,1566,0.9984923005104065,0.2876843810081482,-4118.64182108,0.0074717593,-0.012680226936936378,0.10844907413702458,0.2,0.0005,0.004699880268890411,15650,-0.5400631785392761,-0.0049391431483456925,7560.0
6769440,19665,344,1567,0.9977696537971497,0.2874915599822998,-4112.22113016,0.009101128,-0.010629501193761826,0.09745370305608958,0.2,0.0005,0.006196707591880113,15660,-0.5339865833520889,-0.006057834724315736,7560.0
6773760,19678,344,1568,0.9987965226173401,0.2871936559677124,-4105.794753329999,0.007462346,-0.008314525708556175,0.07722222236916423,0.2,0.0005,0.003354196215514094,15670,-0.5268438398838043,-0.005332252069007781,7560.0
6778080,19689,344,1569,0.9983165860176086,0.2858964204788208,-4105.794753329999,0.0063853525,-0.0045213038101792336,0.09574074014090002,0.2,0.0005,0.006710080604534596,15680,-0.5128508001565933,-0.003414357226841558,7560.0
6782400,19702,344,1570,0.995969831943512,0.28513622283935547,-4098.60602213,0.012302775,-0.005696344655007124,0.13009259230457246,0.2,0.0005,0.0038928826805204155,15690,-0.496360681951046,-0.004310156692173006,7560.0
6786720,19714,344,1571,0.9979336261749268,0.2851131856441498,-4098.60602213,0.005465635,-0.008915552869439125,0.08546296346466989,0.2,0.0005,0.0063854779582470655,15700,-0.489210832118988,-0.0050009475285575315,7560.0
6791040,19727,344,1572,0.9943467378616333,0.2859076261520386,-4091.15245576,0.0071514137,-0.0016044564545154572,0.09106481423077639,0.2,0.0005,0.005223996588028967,15710,-0.4924632653594017,-0.0035263527998985245,7560.0
6795360,19738,344,1573,0.998582661151886,0.2868535816669464,-4091.15245576,0.014287779,-0.014410015195608139,0.11761574095580726,0.2,0.0005,0.0036542995483614506,15720,-0.5063519269227982,-0.006904083393186466,7560.0
6799680,19751,344,1574,0.997683584690094,0.2873542308807373,-4083.92123829,0.00904411,-0.00772899528965354,0.09060185141861439,0.2,0.0005,0.00591968975495547,15730,-0.5120226591825485,-0.002763268937727581,7560.0
6804000,19764,344,1575,0.998703122138977,0.28673499822616577,-4076.66339277,0.011774919,-0.012573745101690292,0.11828703572973609,0.2,0.0005,0.0031131223076954484,15740,-0.508949127793312,-0.007452075763312305,7560.0
6808320,19775,344,1576,0.9983453750610352,0.2866000831127167,-4076.66339277,0.012864102,-0.007552935741841793,0.10587962982244789,0.2,0.0005,0.00620206143357791,15750,-0.500767995417118,-0.003597602755967433,7560.0
6812640,19788,344,1577,0.9955654144287109,0.2860925793647766,-4069.8946133000004,0.0067544756,-0.005809873342514038,0.0620601852890104,0.2,0.0005,0.0037894281616900117,15760,-0.49911305159330366,-0.0053386256274744245,7560.0
6816960,19799,344,1578,0.9979928731918335,0.2855139970779419,-4069.8946133000004,0.010736432,-0.012766875326633453,0.11351851841900498,0.2,0.0005,0.005329484364483506,15770,-0.49017911702394484,-0.007338641825087899,7560.0
6821280,19812,344,1579,0.9943274855613708,0.28587761521339417,-4063.11511146,0.0073848995,-0.007938843220472336,0.082476850412786,0.2,0.0005,0.005226219422183931,15780,-0.4920487582683563,-0.0035776915222501594,7560.0
6825600,19823,344,1580,0.9988774061203003,0.28560304641723633,-4063.11511146,0.008627102,-0.0077318912371993065,0.12180555509403349,0.2,0.0005,0.002763540617888793,15790,-0.4957318753004074,-0.006005643333094968,7560.0
6829920,19836,344,1581,0.9977576732635498,0.2854056656360626,-4056.3168275099993,0.0069227777,-0.0028985715471208096,0.07282407416496425,0.2,0.0005,0.0053238282212987546,15800,-0.4882345080375671,-0.004518386557053056,7560.0
6834240,19849,344,1582,0.9988210201263428,0.2844715714454651,-4049.23335375,0.010819517,-0.007523777894675732,0.09127314775250853,0.2,0.0005,0.0028729885059874507,15810,-0.48101106435060503,-0.005036592247510008,7560.0
6838560,19860,344,1583,0.9984792470932007,0.28365835547447205,-4049.23335375,0.010904037,-0.00627361424267292,0.10537037020549178,0.2,0.0005,0.005407751421444118,15820,-0.46522188782691953,-0.003939665847962371,7560.0
6842880,19873,344,1584,0.9970340132713318,0.28346168994903564,-4042.46159001,0.008741707,-0.005360362119972706,0.08342592576518655,0.2,0.0005,0.0034564244153443722,15830,-0.45744268894195556,-0.005011838756316267,7560.0
6847200,19884,344,1585,0.9981358647346497,0.283760666847229,-4042.46159001,0.01292786,-0.012882061302661896,0.12101851860061288,0.2,0.0005,0.005117037310265004,15840,-0.45745045989751815,-0.007406467565564956,7560.0
6851520,19897,344,1586,0.9952020049095154,0.28367334604263306,-4035.11402252,0.008636158,-0.004992970265448093,0.09074074176023714,0.2,0.0005,0.0047940882621333005,15850,-0.4626674920320511,-0.00488238867045665,7560.0
6855840,19908,344,1587,0.9988059401512146,0.2839999198913574,-4035.11402252,0.008592449,-0.009344466030597687,0.08055555562023073,0.2,0.0005,0.0024895087408367544,15860,-0.4651935949921608,-0.006885783112892519,7560.0
6860160,19921,344,1588,0.9975297451019287,0.28446921706199646,-4028.1097641600004,0.0067263497,-0.008698346093297005,0.08201388847082854,0.2,0.0005,0.007357866736128926,15870,-0.47255554497241975,-0.0051584999885354145,7560.0
6864480,19934,344,1589,0.9990547299385071,0.28358274698257446,-4021.29346655,0.008559637,-0.009645543992519379,0.112916667223908,0.2,0.0005,0.002059758652467281,15880,-0.47295992970466616,-0.005624670821594524,7560.0
6868800,19945,344,1590,0.9983992576599121,0.28328728675842285,-4021.29346655,0.009684453,-0.010192904621362686,0.1145370367448777,0.2,0.0005,0.005985704227350652,15890,-0.46111480593681337,-0.006253183403961082,7560.0
6873120,19958,344,1591,0.9974085688591003,0.2822008430957794,-4015.1821586,0.007450047,-0.008451058529317379,0.07733796313405036,0.2,0.0005,0.0034596681711263956,15900,-0.45371064990758897,-0.006535333250784014,7560.0
6877440,19969,344,1592,0.9983360767364502,0.28154051303863525,-4015.1821586,0.0080672335,-0.010111073032021523,0.09465277828276157,0.2,0.0005,0.004465846146922558,15910,-0.4326579913496971,-0.005519434550261826,7560.0
6881760,19982,344,1593,0.9956596493721008,0.2816673517227173,-4009.23521467,0.0075551486,-0.00746503658592701,0.07699074167758227,0.2,0.0005,0.004902272741310299,15920,-0.43114348202943803,-0.005421631677783356,7560.0
6886080,19993,344,1594,0.9988630414009094,0.2817319631576538,-4009.23521467,0.0066610184,-0.012977095320820808,0.09479166506789624,0.2,0.0005,0.0023149735730839892,15930,-0.4347880586981773,-0.007919318712169865,7560.0
6890400,20006,344,1595,0.9973027110099792,0.2823844254016876,-4002.77674907,0.011747253,-0.008817731402814388,0.13384259194135667,0.2,0.0005,0.006776155869010836,15940,-0.43811937868595124,-0.0069542122143320785,7560.0
6894720,20019,344,1596,0.9989725947380066,0.28207579255104065,-3996.54640934,0.01043949,-0.007361384108662605,0.09453703751787543,0.2,0.0005,0.002690086798975244,15950,-0.4442670837044716,-0.005765291163229458,7560.0
6899040,20030,344,1597,0.9984837770462036,0.2813683748245239,-3996.54640934,0.0072451993,-0.005269207991659641,0.07787036951631307,0.2,0.0005,0.0044679127400740985,15960,-0.4326475813984871,-0.004026552339863776,7560.0
6903360,20043,344,1598,0.9980185627937317,0.280633807182312,-3990.5228463799995,0.007316158,-0.008316727355122566,0.10009259268117603,0.2,0.0005,0.0033859243616461755,15970,-0.41863969564437864,-0.00281577725154758,7560.0
6907680,20054,344,1599,0.9985167384147644,0.28014060854911804,-3990.5228463799995,0.011837663,-0.007239237893372774,0.11548611102625728,0.2,0.0005,0.004023267421871424,15980,-0.40866498500108717,-0.0052835564177049045,7560.0
6912000,20067,344,1600,0.996846079826355,0.28010332584381104,-3984.4835278200003,0.0068063,-0.0024519411381334066,0.062152777495793995,0.2,0.0005,0.004385260521667078,15990,-0.40641770511865616,-0.003570275153108904,7560.0
6916320,20079,344,1601,0.9987531304359436,0.2811030149459839,-3984.4835278200003,0.009864738,-0.013320769183337688,0.10254629515111446,0.2,0.0005,0.0027523656957782806,16000,-0.41385557502508163,-0.006957109726852817,7560.0
6920640,20091,344,1602,0.9980431795120239,0.2824536859989166,-3978.5456151099997,0.00889848,-0.007898769341409206,0.11453703656734433,0.2,0.0005,0.00502460595453158,16010,-0.43373966217041016,-0.005408147761875259,7560.0
6924960,20104,344,1603,0.9990969896316528,0.2830164432525635,-3972.60889348,0.013716509,-0.011024442501366138,0.12307870270160493,0.2,0.0005,0.0018479611782822758,16020,-0.44652133285999296,-0.00684921919689554,7560.0
6929280,20115,344,1604,0.9987965226173401,0.2830583453178406,-3972.60889348,0.01266162,-0.006456868723034859,0.09636574052274227,0.2,0.0005,0.003740258910693228,16030,-0.4521465957164764,-0.004718270275302005,7560.0
6933600,20128,344,1605,0.998555064201355,0.28260985016822815,-3966.6731425099993,0.008785202,-0.008545281365513802,0.09055555556551553,0.2,0.0005,0.0034101383993402124,16040,-0.45159853547811507,-0.0048737481764530525,7560.0
6937920,20140,344,1606,0.9986419677734375,0.2837323248386383,-3966.6731425099993,0.010481868,-0.006357723381370306,0.11571759348735214,0.2,0.0005,0.0038782299845479427,16050,-0.45480152517557143,-0.005495798744118962,7560.0
6942240,20153,344,1607,0.9978362321853638,0.2839122414588928,-3961.23663366,0.009665577,-0.00663374038413167,0.08023148137144745,0.2,0.0005,0.0035919995803851633,16060,-0.46938700377941134,-0.0041660399690455815,7560.0
6946560,20164,344,1608,0.9989215731620789,0.2838555872440338,-3961.23663366,0.00834401,-0.008295209147036076,0.10296296229062137,0.2,0.0005,0.0022437001985963433,16070,-0.4699437379837036,-0.005838989414516149,7560.0
6950880,20177,344,1609,0.9982170462608337,0.2830345928668976,-3955.74490437,0.006974118,-0.008771526627242565,0.11138888937421143,0.2,0.0005,0.0044795837951824066,16080,-0.4676855385303497,-0.005684001992124621,7560.0
6955200,20190,344,1610,0.9993491172790527,0.28250449895858765,-3950.54827866,0.0072676395,-0.01164735946804285,0.10217592748813331,0.2,0.0005,0.001670017681317404,16090,-0.45827788561582566,-0.0050492438748780625,7560.0
6959520,20201,344,1611,0.9987037777900696,0.2822786867618561,-3950.54827866,0.009137403,-0.006181757431477308,0.1165740754455328,0.2,0.0005,0.004356139124138281,16100,-0.45448434352874756,-0.005959986828815156,7560.0
6963840,20214,344,1612,0.9988542795181274,0.28130215406417847,-3945.3337051099998,0.0073451856,-0.0061718737706542015,0.07687500020838342,0.2,0.0005,0.0029558675072621555,16110,-0.44597179591655733,-0.004835590930371047,7560.0
6968160,20225,344,1613,0.9988347291946411,0.28062939643859863,-3945.3337051099998,0.008010913,-0.0033791353926062584,0.0961574075743556,0.2,0.0005,0.0030328316148370504,16120,-0.4329656928777695,-0.0064462052012310925,7560.0
6972480,20238,344,1614,0.9978702664375305,0.2789427936077118,-3939.4556695,0.0065220334,-0.006210929248481989,0.058148148222244345,0.2,0.0005,0.003226369945332408,16130,-0.41791621446609495,-0.0037201463747576825,7560.0
6976800,20249,344,1615,0.9989216923713684,0.2780084013938904,-3939.4556695,0.010549247,-0.0140452291816473,0.08791666639735922,0.2,0.0005,0.0027659602870699017,16140,-0.39470328390598297,-0.006773097858703869,7560.0
6981120,20262,344,1616,0.9982307553291321,0.2781486511230469,-3932.14649851,0.0072861053,-0.009890220127999783,0.10650463025085628,0.2,0.0005,0.0043699326575733725,16150,-0.38822143226861955,-0.005123178846465759,7560.0
6985440,20275,344,1617,0.9993131756782532,0.2777126133441925,-3925.1176651199994,0.008185594,-0.00576914893463254,0.08965277774259447,0.2,0.0005,0.001794709567911923,16160,-0.38768326193094255,-0.005096782942586042,7560.0
6989760,20286,344,1618,0.9987753033638,0.27763664722442627,-3925.1176651199994,0.010320407,-0.00469547975808382,0.08583333296701312,0.2,0.0005,0.003977986314566806,16170,-0.38399621695280073,-0.004324177908021287,7560.0
6994080,20299,344,1619,0.9987657070159912,0.27739015221595764,-3917.9834031199994,0.0080698375,-0.006122405640780926,0.09340277714654803,0.2,0.0005,0.0028933473280631007,16180,-0.3857547417283058,-0.004978969244575282,7560.0
6998400,20310,344,1620,0.9986381530761719,0.2771158516407013,-3917.9834031199994,0.008738754,-0.01041994709521532,0.11550925859482959,0.2,0.0005,0.0033592825871892273,16190,-0.3812545329332352,-0.008469707075532318,7560.0
7002720,20323,344,1621,0.997684121131897,0.2772457003593445,-3910.7658825999997,0.0058116666,-0.0040696850046515465,0.09666666574776173,0.2,0.0005,0.0039658404653891925,16200,-0.3801951497793198,-0.0026045499836025777,7560.0
7007040,20335,344,1622,0.9988043308258057,0.2765994966030121,-3910.7658825999997,0.008667683,-0.012442898005247116,0.11458333350601606,0.2,0.0005,0.0026403733994811774,16210,-0.37621252834796903,-0.006995594169884179,7560.0
7011360,20347,344,1623,0.9982587099075317,0.27579233050346375,-3903.4049688899995,0.008276902,-0.008177261799573898,0.081273148721084,0.2,0.0005,0.003912362933624536,16220,-0.36362704783678057,-0.004173181511254764,7560.0
7015680,20360,344,1624,0.999109148979187,0.27558577060699463,-3896.3744295199995,0.009735679,-0.009685730561614037,0.12692129639908672,0.2,0.0005,0.002147291082656011,16230,-0.3522663965821266,-0.006376394744309266,7560.0
7020000,20372,344,1625,0.9987886548042297,0.2746813893318176,-3896.3744295199995,0.008492324,-0.005830121226608753,0.07273148177191616,0.2,0.0005,0.003311211633263156,16240,-0.3481615260243416,-0.004651632734781341,7560.0
7024320,20385,344,1626,0.9987519979476929,0.27349236607551575,-3890.3848289,0.006912804,-0.00457520317286253,0.08307870384305716,0.2,0.0005,0.0028781971370335667,16250,-0.3342208191752434,-0.004405315955066014,7560.0
7028640,20396,344,1627,0.9984627366065979,0.2721672058105469,-3890.3848289,0.01131805,-0.007622024044394493,0.12111111109552439,0.2,0.0005,0.0028304109757300465,16260,-0.3196934089064598,-0.0066647244537145715,7560.0
7032960,20409,344,1628,0.9978089928627014,0.27207064628601074,-3883.6918965299997,0.010694958,-0.002488217316567898,0.09224537016125396,0.2,0.0005,0.0029857081593945623,16270,-0.3075647458434105,-0.0042769015871454204,7560.0
7037280,20420,344,1629,0.9987255930900574,0.27217957377433777,-3883.6918965299997,0.0099943895,-0.014454172924160957,0.1065972215263173,0.2,0.0005,0.0025998154596891254,16280,-0.3077355414628983,-0.00879614916409115,7560.0
7041600,20433,344,1630,0.9982191920280457,0.27142757177352905,-3877.6144206299996,0.008313059,-0.009481345303356647,0.07780092594621238,0.2,0.0005,0.003182167949853465,16290,-0.3012673452496529,-0.006108169047662093,7560.0
7045920,20446,344,1631,0.9990344643592834,0.27149853110313416,-3870.9784990699995,0.010740683,-0.012748723849654198,0.10067129638046027,0.2,0.0005,0.001807504371390678,16300,-0.2967942073941231,-0.006143597677281143,7560.0
7050240,20457,344,1632,0.9989017248153687,0.27110931277275085,-3870.9784990699995,0.0104948245,-0.007474888116121292,0.1162037021946162,0.2,0.0005,0.0028576477197930217,16310,-0.2959419831633568,-0.0055341966584887105,7560.0
7054560,20470,344,1633,0.9989938735961914,0.2716405391693115,-3864.746167799999,0.011833245,-0.006489431951195002,0.13312500016763806,0.2,0.0005,0.0026566976332105694,16320,-0.2923449441790581,-0.0070686634736031985,7560.0
7058880,20481,344,1634,0.9985352158546448,0.2713443636894226,-3864.746167799999,0.009646332,-0.004312267526984215,0.12812499962747098,0.2,0.0005,0.002295282162958756,16330,-0.2956195309758186,-0.005528669157452154,7560.0
7063200,20494,344,1635,0.9979332089424133,0.27095040678977966,-3858.933682109999,0.007966813,-0.006241858936846256,0.10400463044643402,0.2,0.0005,0.0035603822383563966,16340,-0.28647877722978593,-0.0031678235546025004,7560.0
7067520,20505,344,1636,0.9990348219871521,0.27036839723587036,-3858.933682109999,0.00951476,-0.0025398917496204376,0.12016203729435801,0.2,0.0005,0.0032344782375730574,16350,-0.2783752098679543,-0.004536782040250475,7560.0
7071840,20518,344,1637,0.9981008768081665,0.26977452635765076,-3853.23291632,0.007045936,-0.009403014555573463,0.08678240654990077,0.2,0.0005,0.004151017556432634,16360,-0.26710624247789383,-0.00511085808612366,7560.0
7076160,20531,344,1638,0.9993440508842468,0.26957279443740845,-3850.89701114,0.007216432,-0.010366636328399181,0.08701388836489059,0.2,0.0005,0.001813355291960761,16370,-0.2586246132850647,-0.006058138264968349,7560.0
7080480,20542,344,1639,0.9989806413650513,0.2699679136276245,-3850.89701114,0.0090211,-0.008438484743237495,0.09136574049480259,0.2,0.0005,0.0025513986125588416,16380,-0.2618637517094612,-0.005035740489849427,7560.0
7084800,20555,344,1640,0.9993255138397217,0.2695379853248596,-3845.43522872,0.012314772,-0.005618836730718613,0.11555555600207298,0.2,0.0005,0.0018936955893877894,16390,-0.2607872724533081,-0.0049182434997971924,7560.0
7089120,20567,344,1641,0.9989759922027588,0.2687184810638428,-3845.43522872,0.005653482,-0.011128569021821022,0.11134259249083697,0.2,0.0005,0.002231127495178953,16400,-0.2522527098655701,-0.005834357926936784,7560.0
7093440,20579,344,1642,0.9980341792106628,0.26764819025993347,-3843.13730853,0.009083269,-0.002783191157504916,0.09541666645091026,0.2,0.0005,0.0023183455341495574,16410,-0.2391515888273716,-0.0034833553216756298,7560.0
7097760,20591,344,1643,0.9991688132286072,0.26741915941238403,-3843.13730853,0.012341974,-0.015526995994150639,0.11726851854473352,0.2,0.0005,0.0018609658000059426,16420,-0.22912859171628952,-0.00992750267955233,7560.0
7102080,20604,344,1644,0.9982467889785767,0.26806581020355225,-3840.8963641900004,0.011226704,-0.007915939204394817,0.11467592613771557,0.2,0.0005,0.0030677691102027893,16430,-0.23298326134681702,-0.004862358303637215,7560.0
7106400,20617,344,1645,0.9994885325431824,0.26835814118385315,-3839.0796251000006,0.0076457625,-0.0038010189309716225,0.09495370314689353,0.2,0.0005,0.0011900137877091765,16440,-0.24269430711865425,-0.00444804080951684,7560.0
